hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
9.65307340473,20,3,3,3.0,3.0,3.0,28,Travel_Rarely,Research & Development,1,4,Life Sciences,1,4167,Male,5,Research Director,Single,100960,5.0,Y,13,8,0,6.0,2,4,0,3,Yes
5.675686077643889,20,3,3,2.0,1.0,3.0,44,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2002,Female,2,Sales Executive,Married,21190,9.0,Y,15,8,0,24.0,3,20,3,6,Yes
8.499965417224445,6,4,3,1.0,3.0,2.0,55,Travel_Rarely,Research & Development,19,3,Technical Degree,1,718,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,Yes
6.792231146809445,14,2,3,3.0,1.0,2.0,49,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2812,Female,1,Sales Executive,Married,47240,1.0,Y,11,8,1,16.0,3,15,5,11,No
10.545592369477777,3,4,3,2.0,1.0,3.0,29,Travel_Rarely,Sales,2,4,Marketing,1,1802,Female,4,Research Scientist,Married,106500,1.0,Y,13,8,2,1.0,2,1,0,0,Yes
6.630863453815,16,3,3,2.0,3.0,2.0,34,Travel_Rarely,Sales,1,1,Marketing,1,3517,Female,2,Laboratory Technician,Married,24760,1.0,Y,19,8,0,6.0,2,6,1,3,No
8.840982820169444,17,3,3,1.0,1.0,3.0,42,Travel_Frequently,Human Resources,8,2,Medical,1,2100,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0,No
8.892337126282778,6,2,4,4.0,4.0,3.0,20,Travel_Frequently,Sales,8,3,Marketing,1,519,Male,3,Sales Executive,Single,34640,1.0,Y,20,8,0,2.0,3,2,0,2,Yes
5.669370816599722,21,3,3,4.0,2.0,3.0,34,Travel_Rarely,Sales,9,3,Marketing,1,4334,Female,2,Manager,Single,53680,2.0,Y,14,8,1,9.0,2,3,1,2,No
7.3337672913875,12,2,3,1.0,3.0,3.0,26,Travel_Frequently,Research & Development,3,3,Medical,1,1982,Male,2,Laboratory Technician,Divorced,139640,1.0,Y,11,8,2,5.0,1,5,1,3,No
7.455297858098889,12,3,4,2.0,2.0,3.0,36,Non-Travel,Research & Development,5,4,Life Sciences,1,48,Male,1,Sales Executive,Married,85780,7.0,Y,21,8,0,11.0,4,9,0,8,No
8.886921017402777,14,3,3,4.0,2.0,4.0,33,Travel_Rarely,Sales,7,3,Life Sciences,1,398,Male,2,Manufacturing Director,Divorced,38150,3.0,Y,11,8,1,7.0,3,4,0,3,No
8.626033020972777,7,2,3,2.0,3.0,2.0,22,Non-Travel,Sales,17,2,Marketing,1,2350,Male,3,Sales Executive,Married,97050,1.0,Y,18,8,2,4.0,3,4,1,3,No
6.675439535921389,12,4,3,4.0,1.0,1.0,48,Travel_Rarely,Research & Development,8,1,Medical,1,3175,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2,No
6.822862561356389,20,3,3,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,1,3,Medical,1,3128,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,No
5.7221552878177775,22,3,3,4.0,4.0,3.0,53,Travel_Rarely,Research & Development,9,3,Life Sciences,1,299,Female,3,Laboratory Technician,Single,48090,2.0,Y,18,8,0,19.0,2,2,2,2,No
7.550046854082778,7,4,3,4.0,2.0,3.0,28,Travel_Rarely,Research & Development,10,3,Other,1,507,Male,2,Sales Representative,Married,52100,1.0,Y,15,8,0,1.0,1,1,0,0,No
5.7316834002675,23,4,3,4.0,4.0,2.0,39,Non-Travel,Research & Development,3,4,Life Sciences,1,2650,Female,2,Research Director,Single,47240,2.0,Y,12,8,1,21.0,4,6,1,3,No
5.512371709058334,20,3,3,1.0,4.0,2.0,34,Travel_Rarely,Sales,2,3,Marketing,1,4067,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,No
6.860230923694722,9,3,3,3.0,3.0,3.0,39,Travel_Frequently,Research & Development,12,1,Medical,1,1662,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,No
5.899261490405833,15,1,3,3.0,4.0,2.0,36,Travel_Rarely,Human Resources,1,4,Life Sciences,1,3903,Female,3,Research Scientist,Single,41070,3.0,Y,11,8,1,17.0,2,13,6,7,No
7.101197010263055,19,3,4,3.0,4.0,3.0,22,Travel_Rarely,Research & Development,3,3,Medical,1,4313,Male,1,Laboratory Technician,Married,132690,1.0,Y,25,8,1,2.0,2,2,2,2,No
6.493965863453611,8,3,3,1.0,3.0,2.0,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,2006,Male,2,Research Scientist,Divorced,63470,1.0,Y,15,8,1,4.0,2,4,2,2,No
5.891221552878055,20,3,4,3.0,1.0,3.0,23,Travel_Rarely,Research & Development,10,3,Medical,1,1299,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0,No
6.5939781347611115,12,2,3,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,1867,Female,3,Human Resources,Married,68040,8.0,Y,14,8,1,13.0,3,5,0,4,No
6.461839580544167,8,3,3,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,16,3,Medical,1,773,Male,2,Human Resources,Divorced,27820,1.0,Y,19,8,1,13.0,5,13,9,9,No
6.760519857206389,15,3,3,2.0,3.0,3.0,29,Travel_Rarely,Research & Development,8,3,Medical,1,1633,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,No
6.942819053993611,19,1,3,1.0,1.0,3.0,26,Travel_Rarely,Research & Development,5,4,Medical,1,3464,Female,2,Sales Executive,Married,46820,1.0,Y,11,8,1,6.0,3,5,1,3,No
7.933631191432222,14,4,3,2.0,4.0,3.0,38,Travel_Rarely,Research & Development,24,2,Other,1,3430,Female,1,Laboratory Technician,Single,23260,8.0,Y,14,8,0,19.0,3,1,0,0,No
6.858602186523611,10,1,3,4.0,2.0,4.0,20,Travel_Rarely,Research & Development,17,4,Medical,1,3170,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,No
7.311571842927222,6,3,3,4.0,1.0,1.0,27,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1767,Female,1,Laboratory Technician,Single,29560,8.0,Y,13,8,0,9.0,6,7,0,7,No
7.456047523426944,8,3,3,4.0,1.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,940,Male,1,Sales Representative,Single,47770,1.0,Y,18,8,1,2.0,3,2,0,2,No
7.939370816599722,11,1,3,1.0,1.0,2.0,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3938,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,Yes
7.390114904060556,14,3,3,4.0,2.0,3.0,38,Travel_Frequently,Sales,29,2,Medical,1,2406,Female,1,Sales Executive,Single,39170,1.0,Y,15,8,3,4.0,2,4,3,3,No
6.129634091923055,11,2,3,2.0,2.0,3.0,19,Travel_Rarely,Research & Development,1,3,Other,1,2832,Female,5,Manufacturing Director,Single,152020,1.0,Y,18,8,3,1.0,2,1,0,0,No
7.067703034359444,10,3,3,4.0,3.0,3.0,27,Travel_Rarely,Research & Development,6,2,Medical,1,3516,Female,1,Healthcare Representative,Married,42600,1.0,Y,11,8,2,4.0,2,4,2,2,No
6.636084337349167,10,3,3,3.0,4.0,1.0,34,Travel_Rarely,Sales,2,5,Life Sciences,1,1826,Male,4,Research Scientist,Married,23230,0.0,Y,17,8,0,4.0,2,3,0,2,No
9.57092369477889,17,3,3,4.0,4.0,3.0,26,Travel_Rarely,Research & Development,8,3,Medical,1,36,Male,2,Manager,Single,157870,1.0,Y,12,8,2,8.0,5,8,7,4,Yes
5.475846720214166,22,3,3,4.0,4.0,3.0,42,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3812,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1,No
6.221309683176944,15,2,4,3.0,3.0,2.0,56,Non-Travel,Research & Development,8,1,Life Sciences,1,2654,Male,1,Sales Executive,Divorced,54670,1.0,Y,20,8,0,13.0,6,13,1,9,No
6.4926204819275,21,3,3,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,1,5,Medical,1,4131,Male,1,Healthcare Representative,Divorced,40810,2.0,Y,13,8,0,14.0,3,5,0,4,No
7.005148371262778,6,3,3,2.0,3.0,3.0,50,Travel_Rarely,Sales,10,4,Life Sciences,1,168,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,No
9.646204819276944,14,3,3,1.0,3.0,3.0,32,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1118,Male,2,Laboratory Technician,Single,191900,3.0,Y,17,8,1,8.0,2,4,0,3,Yes
10.406173583221667,5,3,3,4.0,2.0,4.0,19,Travel_Rarely,Research & Development,15,3,Life Sciences,1,3371,Male,2,Research Scientist,Single,160640,1.0,Y,15,8,1,1.0,3,1,0,0,Yes
10.169853859883888,2,3,3,1.0,4.0,4.0,39,Travel_Rarely,Research & Development,17,4,Technical Degree,1,729,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,No
7.726844042837778,9,3,3,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2642,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7,No
5.84208723784,21,3,3,3.0,4.0,3.0,22,Travel_Rarely,Sales,29,4,Technical Degree,1,4281,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1,No
6.773713743864167,5,3,3,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1950,Male,2,Research Scientist,Single,47410,6.0,Y,16,8,0,8.0,3,2,2,1,No
6.976487059348333,17,2,3,3.0,1.0,3.0,30,Travel_Rarely,Sales,20,3,Marketing,1,2078,Male,3,Sales Executive,Divorced,48100,8.0,Y,18,8,0,8.0,3,4,0,3,No
7.606242748772778,10,3,3,1.0,4.0,3.0,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,226,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,No
6.011289602855833,9,2,3,3.0,4.0,3.0,32,Non-Travel,Sales,2,4,Marketing,1,1454,Male,4,Research Scientist,Married,21090,0.0,Y,13,8,1,4.0,3,3,2,2,No
5.724866131191389,23,2,3,2.0,4.0,3.0,49,Travel_Frequently,Sales,11,4,Life Sciences,1,4060,Male,2,Research Scientist,Married,35060,3.0,Y,11,8,1,28.0,4,5,4,3,No
8.460333556447777,20,2,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,2377,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,No
6.219141008478333,10,2,3,2.0,3.0,3.0,40,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2191,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,No
10.260771976795834,6,3,3,3.0,3.0,3.0,28,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2697,Male,5,Research Director,Single,100960,,Y,13,8,0,6.0,2,4,0,3,Yes
6.299940874609445,10,2,3,3.0,1.0,3.0,33,Travel_Frequently,Sales,9,2,Marketing,1,4192,Male,4,Human Resources,Married,29090,2.0,Y,11,8,0,10.0,2,5,1,3,No
5.667801204819167,18,2,3,3.0,4.0,3.0,34,Travel_Frequently,Sales,28,4,Marketing,1,3829,Male,5,Manufacturing Director,Divorced,103250,1.0,Y,11,8,1,9.0,3,9,7,2,No
7.191980142793334,14,3,4,2.0,4.0,4.0,38,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1119,Female,1,Sales Representative,Divorced,44900,2.0,Y,21,8,1,10.0,1,5,0,3,No
7.637566934404167,11,1,3,1.0,4.0,2.0,21,Non-Travel,Research & Development,1,5,Life Sciences,1,3045,Female,2,Manager,Single,28630,1.0,Y,14,8,0,3.0,2,3,2,2,No
6.850148371262778,16,2,3,3.0,4.0,2.0,35,Travel_Rarely,Sales,6,3,Marketing,1,877,Female,3,Sales Representative,Married,135820,1.0,Y,17,8,1,1.0,3,1,0,1,No
7.299009370816389,7,3,3,1.0,3.0,2.0,43,Travel_Rarely,Sales,5,3,Marketing,1,592,Female,3,Research Scientist,Single,45220,8.0,Y,15,8,1,7.0,3,4,1,3,Yes
6.474336233824166,9,3,3,4.0,1.0,3.0,30,Travel_Rarely,Research & Development,1,3,Medical,1,4298,Female,3,Sales Executive,Divorced,103060,5.0,Y,13,8,0,8.0,5,3,2,2,No
7.555305667112778,5,4,4,1.0,1.0,2.0,29,Travel_Rarely,Research & Development,2,4,Other,1,4070,Male,2,Laboratory Technician,Married,20960,0.0,Y,22,8,0,6.0,2,5,0,2,No
10.239582775546388,4,3,3,3.0,1.0,3.0,25,Travel_Rarely,Sales,11,3,Life Sciences,1,3317,Female,1,Laboratory Technician,Married,23110,1.0,Y,11,8,1,5.0,2,5,0,3,No
5.894838241856111,20,4,3,4.0,4.0,4.0,43,Travel_Rarely,Research & Development,7,2,Medical,1,2139,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,No
7.191141231592778,13,3,3,3.0,4.0,3.0,52,Travel_Frequently,Research & Development,1,1,Life Sciences,1,3310,Male,2,Laboratory Technician,Married,50060,3.0,Y,16,8,1,31.0,2,9,0,0,No
6.335101517179722,12,3,3,2.0,4.0,3.0,35,Travel_Rarely,Research & Development,10,5,Medical,1,251,Female,4,Laboratory Technician,Single,134580,1.0,Y,11,8,0,17.0,3,17,11,8,No
7.247347166443333,17,2,3,1.0,3.0,3.0,47,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1157,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,No
6.938033244087222,10,3,4,4.0,1.0,,50,Travel_Frequently,Research & Development,25,4,Life Sciences,1,610,Female,2,Healthcare Representative,Married,32020,2.0,Y,24,8,1,32.0,2,2,2,2,No
5.890782016956667,19,4,3,1.0,1.0,2.0,25,Travel_Rarely,Research & Development,17,3,Medical,1,1831,Male,1,Laboratory Technician,Single,199260,7.0,Y,11,8,3,6.0,5,4,0,1,No
7.472212182061389,5,1,3,4.0,4.0,3.0,44,Travel_Rarely,Research & Development,3,4,Medical,1,2088,Male,2,Research Scientist,Single,25640,1.0,Y,12,8,3,20.0,3,20,13,17,No
5.481305220883334,21,3,3,3.0,4.0,3.0,21,Travel_Rarely,Sales,2,3,Life Sciences,1,4176,Male,2,Manufacturing Director,Single,137570,1.0,Y,12,8,1,0.0,3,0,0,0,No
6.444717759928333,9,3,3,1.0,3.0,3.0,51,Travel_Rarely,Research & Development,3,2,Other,1,1336,Female,2,Sales Representative,Single,190490,7.0,Y,14,8,1,23.0,2,20,15,15,No
6.427013609995278,20,3,3,2.0,3.0,2.0,51,Travel_Frequently,Sales,21,4,Medical,1,673,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,No
9.556190316822779,14,3,4,2.0,2.0,2.0,41,Travel_Rarely,Research & Development,18,4,Life Sciences,1,4335,Male,5,Laboratory Technician,Single,53470,1.0,Y,24,8,1,4.0,1,4,0,2,Yes
7.294959839357222,19,3,4,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2279,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2,No
9.92190093708139,11,3,4,4.0,4.0,1.0,35,Travel_Rarely,Research & Development,2,1,Life Sciences,1,419,Male,3,Healthcare Representative,Married,106090,1.0,Y,22,8,0,10.0,3,10,0,7,No
10.1586099955375,12,3,3,4.0,2.0,3.0,36,Travel_Rarely,Sales,2,3,Technical Degree,1,3998,Female,5,Laboratory Technician,Married,22900,4.0,Y,11,8,0,15.0,5,1,0,0,No
7.523045515394722,11,3,3,1.0,1.0,3.0,46,Travel_Rarely,Research & Development,23,1,Life Sciences,1,1070,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,No
7.7444444444444445,8,3,3,1.0,3.0,3.0,27,Travel_Rarely,Research & Development,6,4,Life Sciences,1,2115,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,No
5.677418563141389,14,3,3,3.0,3.0,2.0,30,Travel_Rarely,Sales,29,3,Marketing,1,3557,Male,1,Sales Executive,Divorced,25460,1.0,Y,14,8,1,10.0,2,10,8,9,No
5.5958389112002775,21,3,3,3.0,2.0,2.0,37,Travel_Rarely,Research & Development,19,2,Technical Degree,1,1023,Male,2,Sales Executive,Divorced,27030,2.0,Y,14,8,0,19.0,2,10,4,7,No
8.40520191878611,6,3,3,4.0,1.0,3.0,40,Travel_Frequently,Research & Development,3,4,Medical,1,3216,Female,3,Human Resources,Married,51260,5.0,Y,18,8,0,20.0,2,18,1,12,No
6.1679562695225,20,3,3,3.0,4.0,2.0,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1669,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,No
6.355066934404166,17,3,4,4.0,2.0,4.0,34,Travel_Rarely,Research & Development,18,1,Medical,1,267,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,No
6.208456046407778,8,1,3,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,21,3,Medical,1,2408,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0,No
9.1238442659525,8,3,3,4.0,2.0,4.0,33,Travel_Rarely,Sales,7,3,Life Sciences,1,1868,Male,2,Manufacturing Director,Divorced,38150,3.0,Y,11,8,1,7.0,3,4,0,3,No
9.946910977242222,1,2,3,3.0,4.0,3.0,50,Travel_Frequently,Research & Development,6,3,Medical,1,3769,Male,1,Manager,Single,23420,1.0,Y,12,8,1,32.0,2,32,13,9,No
5.4816030789825,21,3,3,1.0,2.0,3.0,36,Travel_Rarely,Research & Development,1,3,Life Sciences,1,923,Female,2,Healthcare Representative,Single,10510,2.0,Y,14,8,0,15.0,2,4,1,3,No
6.356690093708056,6,3,3,3.0,4.0,2.0,37,Travel_Frequently,Research & Development,13,3,Life Sciences,1,954,Male,1,Laboratory Technician,Divorced,119040,1.0,Y,12,8,1,6.0,4,6,1,3,No
5.526575189647223,20,3,3,2.0,3.0,3.0,45,Non-Travel,Research & Development,1,3,Medical,1,3488,Female,2,Human Resources,Married,125040,1.0,Y,12,8,1,15.0,2,15,4,12,No
9.46033132530111,16,2,3,1.0,2.0,3.0,26,Travel_Rarely,Research & Development,4,3,Medical,1,1501,Male,3,Research Scientist,Divorced,68540,2.0,Y,11,8,0,5.0,5,3,0,2,Yes
6.649094154395278,19,2,3,2.0,4.0,2.0,38,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1742,Male,1,Sales Executive,Single,43120,0.0,Y,12,8,1,10.0,2,9,1,8,No
5.7195470771975,19,3,3,3.0,3.0,3.0,35,Non-Travel,Research & Development,29,3,Medical,1,2370,Female,2,Sales Executive,Married,78230,1.0,Y,13,8,1,15.0,3,14,2,9,No
6.8818172690761115,5,3,3,4.0,4.0,,52,Travel_Rarely,Research & Development,5,4,Other,1,1912,Male,1,Laboratory Technician,Married,29110,2.0,Y,17,8,2,26.0,3,9,7,8,No
6.646378848728055,9,3,4,1.0,4.0,3.0,56,Travel_Rarely,Human Resources,1,2,Medical,1,2567,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0,Yes
7.210163989290278,7,2,3,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,28,4,Technical Degree,1,2404,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2,No
6.000273315483889,16,3,3,4.0,4.0,3.0,33,Travel_Rarely,Sales,23,4,Marketing,1,533,Female,4,Sales Executive,Divorced,39830,4.0,Y,12,8,0,9.0,3,3,1,2,No
5.848132530120278,22,2,3,4.0,1.0,3.0,34,Travel_Rarely,Research & Development,26,3,Other,1,4400,Female,1,Sales Executive,Married,190380,6.0,Y,13,8,0,13.0,3,11,5,9,No
7.570064703257223,4,3,3,2.0,2.0,3.0,34,Travel_Rarely,Research & Development,12,2,Technical Degree,1,3354,Male,2,Human Resources,Divorced,88650,1.0,Y,11,8,1,1.0,0,1,1,0,No
6.285266622043611,15,3,3,1.0,4.0,2.0,34,Travel_Frequently,Sales,29,4,Marketing,1,537,Male,1,Research Scientist,Single,115100,0.0,Y,14,8,1,7.0,5,6,0,4,No
5.7388743864344445,22,1,3,4.0,3.0,3.0,57,Travel_Rarely,Research & Development,21,4,Life Sciences,1,3043,Male,5,Research Scientist,Married,191610,2.0,Y,18,8,0,15.0,2,3,1,2,No
5.864801427933889,9,4,3,2.0,2.0,3.0,35,Travel_Frequently,Research & Development,1,3,Other,1,4349,Male,2,Research Director,Single,22750,5.0,Y,13,8,0,10.0,2,6,1,2,No
6.6743574297186115,21,3,3,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,1098,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,No
7.601465863453611,21,3,3,4.0,4.0,1.0,31,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3373,Male,4,Research Director,Married,190680,0.0,Y,12,8,0,10.0,1,9,8,5,No
6.348326639892778,9,3,3,4.0,2.0,2.0,31,Travel_Frequently,Research & Development,9,4,Medical,1,35,Male,1,Sales Executive,Divorced,46840,1.0,Y,16,8,1,2.0,4,2,2,2,No
5.794907407407222,20,2,3,3.0,4.0,3.0,20,Travel_Rarely,Research & Development,18,4,Medical,1,3559,Male,1,Human Resources,Single,84120,1.0,Y,13,8,0,2.0,2,2,2,2,No
6.628645693886389,10,3,3,1.0,3.0,3.0,40,Travel_Frequently,Sales,9,3,Marketing,1,1814,Male,3,Manufacturing Director,Single,22380,6.0,Y,14,8,0,10.0,3,1,0,0,No
7.507265729585,6,3,3,4.0,4.0,4.0,29,Travel_Frequently,Research & Development,6,2,Medical,1,2531,Male,1,Human Resources,Married,41150,1.0,Y,11,8,0,11.0,1,11,3,10,No
5.941614234716389,20,3,3,2.0,3.0,4.0,34,Travel_Rarely,Sales,4,3,Medical,1,1212,Female,1,Sales Executive,Married,12610,2.0,Y,14,8,1,6.0,6,4,1,2,No
7.190539937527777,11,3,3,4.0,1.0,3.0,34,Travel_Frequently,Research & Development,6,2,Life Sciences,1,3530,Male,1,Research Director,Single,43060,0.0,Y,11,8,0,14.0,2,13,4,9,No
6.9337639446675,6,3,4,3.0,4.0,3.0,34,Non-Travel,Sales,1,1,Marketing,1,2016,Female,2,Research Director,Married,26960,3.0,Y,23,8,0,6.0,3,0,0,0,No
5.772214413208333,18,3,3,1.0,3.0,3.0,31,Travel_Rarely,Human Resources,9,4,Human Resources,1,3940,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,Yes
10.073468317715278,11,3,3,1.0,1.0,1.0,40,Travel_Rarely,Sales,16,4,Marketing,1,3854,Male,1,Research Director,Single,36330,3.0,Y,16,8,2,10.0,0,4,0,3,Yes
6.262623828647778,20,3,3,2.0,2.0,3.0,29,Travel_Rarely,Sales,4,3,Marketing,1,2462,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,Yes
8.777667336010555,11,2,3,4.0,2.0,3.0,30,Travel_Rarely,Sales,9,3,Marketing,1,629,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7,No
5.719342927264444,22,3,3,2.0,3.0,3.0,41,Non-Travel,Research & Development,19,1,Life Sciences,1,489,Male,2,Research Scientist,Divorced,58280,1.0,Y,13,8,0,21.0,0,21,5,10,No
6.460911423471389,17,3,3,1.0,3.0,2.0,38,Travel_Rarely,Research & Development,1,2,Medical,1,2906,Male,4,Laboratory Technician,Divorced,64720,0.0,Y,12,8,0,17.0,4,16,5,13,No
6.410168451583889,17,1,3,4.0,2.0,3.0,46,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2129,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,No
10.741521642123889,4,3,3,3.0,3.0,3.0,36,Travel_Rarely,Research & Development,18,1,Medical,1,888,Male,2,Manufacturing Director,Married,67250,9.0,Y,17,8,1,7.0,3,3,1,1,No
9.22570169567139,7,3,3,4.0,3.0,3.0,50,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1934,Female,2,Sales Executive,Married,134960,3.0,Y,18,8,1,22.0,3,12,1,5,No
6.492742079428611,7,2,3,4.0,4.0,3.0,51,Travel_Rarely,Research & Development,29,4,Life Sciences,1,2770,Female,5,Manufacturing Director,Married,24510,3.0,Y,17,8,0,10.0,2,4,0,3,No
6.850217536813889,21,3,3,3.0,3.0,2.0,53,Travel_Rarely,Sales,2,1,Life Sciences,1,1238,Male,5,Human Resources,Divorced,31620,4.0,Y,15,8,0,26.0,4,14,4,8,No
6.995734047300278,7,3,3,4.0,4.0,4.0,38,Travel_Frequently,Research & Development,19,2,Life Sciences,1,930,Male,2,Research Scientist,Married,24510,7.0,Y,12,8,1,19.0,3,13,2,9,No
8.281270638107777,9,3,3,3.0,1.0,2.0,31,Travel_Rarely,Research & Development,21,3,Life Sciences,1,638,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,No
6.880699464524723,9,3,3,4.0,1.0,3.0,31,Travel_Rarely,Research & Development,24,1,Medical,1,3082,Male,3,Laboratory Technician,Married,44400,1.0,Y,13,8,1,4.0,2,4,3,2,No
7.945765283355556,7,2,3,3.0,2.0,3.0,55,Travel_Rarely,Sales,9,3,Marketing,1,4084,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,No
6.064617358321945,16,3,3,4.0,1.0,2.0,37,Travel_Rarely,Research & Development,10,1,Technical Degree,1,3069,Male,1,Sales Executive,Divorced,133410,1.0,Y,14,8,1,18.0,3,18,12,17,No
6.963504016064166,15,3,4,3.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3,No
8.568425925925833,3,2,3,1.0,1.0,3.0,29,Travel_Rarely,Research & Development,8,2,Medical,1,2526,Male,1,Manager,Divorced,28530,4.0,Y,14,8,1,4.0,5,2,2,0,Yes
6.399077420794167,8,3,3,3.0,4.0,3.0,31,Travel_Frequently,Research & Development,7,3,Life Sciences,1,2031,Male,1,Sales Executive,Married,52580,0.0,Y,14,8,3,3.0,5,2,2,2,No
7.560214190093611,7,4,4,3.0,2.0,3.0,53,Travel_Frequently,Sales,8,2,Medical,1,3443,Male,2,Research Scientist,Married,120610,2.0,Y,20,8,1,30.0,2,15,6,12,No
6.3037840249886115,11,3,3,4.0,4.0,4.0,42,Travel_Frequently,Research & Development,18,4,Technical Degree,1,156,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4,No
6.542738732708611,6,3,3,3.0,4.0,4.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1486,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1,No
